"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2019-2-28","173.10","172.95","173.72","172.61","25.09M","-0.23%"
"2019-2-27","173.50","172.83","173.71","171.67","25.16M","-0.06%"
"2019-2-26","173.61","172.95","174.16","172.72","21.94M","0.10%"
"2019-2-25","173.43","174.11","174.57","173.31","32.61M","0.36%"
"2019-2-22","172.80","171.89","172.92","171.81","27.74M","0.74%"
"2019-2-21","171.53","171.68","172.17","170.62","25.21M","-0.37%"
"2019-2-20","172.16","172.34","172.99","171.23","32.59M","-0.02%"
"2019-2-19","172.19","171.30","172.71","171.29","19.49M","0.20%"
"2019-2-15","171.85","172.42","172.47","171.05","32.52M","0.42%"
"2019-2-14","171.13","170.29","171.74","169.74","30.33M","0.12%"
"2019-2-13","170.92","171.53","172.07","170.73","26.09M","0.07%"
"2019-2-12","170.80","169.50","171.05","169.24","29.72M","1.48%"
"2019-2-11","168.31","169.05","169.49","167.89","21.43M","-0.09%"
"2019-2-8","168.47","166.64","168.50","166.48","29.02M","0.20%"
"2019-2-7","168.14","168.94","169.36","166.86","42.04M","-1.34%"
"2019-2-6","170.43","170.97","171.28","169.66","27.97M","-0.30%"
"2019-2-5","170.94","169.66","171.14","169.60","28.16M","0.89%"
"2019-2-4","169.44","167.42","169.44","167.24","26.72M","1.24%"
"2019-2-1","167.36","167.28","168.51","166.90","32.14M","-0.42%"
"2019-1-31","168.07","166.56","168.90","166.38","37.26M","1.50%"
"2019-1-30","165.59","163.30","166.19","162.80","41.35M","2.54%"
"2019-1-29","161.49","163.11","163.15","160.91","30.78M","-0.94%"
"2019-1-28","163.02","162.94","163.03","161.67","33.49M","-1.24%"
"2019-1-25","165.06","164.39","165.56","163.86","36.47M","1.20%"
"2019-1-24","163.11","162.57","163.35","161.98","32.41M","0.65%"
"2019-1-23","162.06","162.68","163.42","160.24","38.11M","0.13%"
"2019-1-22","161.85","163.96","164.05","160.68","56.71M","-2.00%"
"2019-1-18","165.16","164.75","165.93","163.73","57.18M","0.99%"
"2019-1-17","163.54","161.76","164.27","161.49","39.33M","0.79%"
"2019-1-16","162.26","162.54","163.69","162.20","33.81M","-0.02%"
"2019-1-15","162.29","159.89","162.51","159.83","40.87M","1.95%"
"2019-1-14","159.19","159.24","159.88","158.51","30.71M","-0.88%"
"2019-1-11","160.61","160.24","160.78","159.71","30.18M","-0.37%"
"2019-1-10","161.20","159.51","161.29","158.62","38.94M","0.29%"
"2019-1-9","160.74","160.07","161.44","159.39","46.49M","0.82%"
"2019-1-8","159.44","159.48","160.03","157.12","49.39M","0.91%"
"2019-1-7","158.01","156.46","158.78","156.03","52.06M","1.19%"
"2019-1-4","156.15","152.10","156.92","151.66","74.71M","4.28%"
"2019-1-3","149.74","152.52","153.18","149.41","74.82M","-3.27%"
"2019-1-2","154.80","150.91","155.67","150.80","58.58M","0.40%"
"2018-12-31","154.18","154.39","154.90","152.63","53.02M","0.84%"
"2018-12-28","152.89","153.93","155.51","151.64","77.86M","-0.05%"
"2018-12-27","152.97","150.49","153.10","147.00","85.82M","0.39%"
"2018-12-26","152.38","145.04","152.46","144.01","98.98M","6.25%"
"2018-12-24","143.42","146.06","147.90","143.38","56.16M","-2.76%"
"2018-12-21","147.49","152.98","154.01","146.64","141.13M","-3.10%"
"2018-12-20","152.21","154.08","155.79","150.31","99.00M","-1.45%"
"2018-12-19","154.45","158.16","160.64","153.26","81.86M","-2.46%"
"2018-12-18","158.34","158.59","159.87","156.96","63.64M","0.63%"
"2018-12-17","157.35","160.33","161.59","156.09","74.83M","-2.27%"
"2018-12-14","161.00","163.10","163.72","160.62","56.55M","-2.43%"
"2018-12-13","165.01","165.97","166.73","163.94","46.38M","0.03%"
"2018-12-12","164.96","165.97","167.51","164.87","53.78M","0.88%"
"2018-12-11","163.52","165.57","165.68","162.14","59.06M","0.33%"
"2018-12-10","162.98","161.03","163.69","159.33","73.96M","1.04%"
"2018-12-7","161.30","166.04","167.03","160.78","80.43M","-3.30%"
"2018-12-6","166.80","162.37","166.82","161.69","71.72M","0.71%"
"2018-12-4","165.63","171.29","171.82","165.43","70.59M","-3.84%"
"2018-12-3","172.24","173.01","173.22","169.42","50.77M","1.75%"
"2018-11-30","169.28","168.29","169.38","167.45","36.72M","0.73%"
"2018-11-29","168.06","167.91","169.17","166.73","44.89M","-0.33%"
"2018-11-28","168.61","164.53","168.61","163.39","70.14M","3.22%"
"2018-11-27","163.35","161.91","163.76","161.10","36.61M","0.34%"
"2018-11-26","162.80","161.36","162.88","160.68","42.01M","2.31%"
"2018-11-23","159.13","159.01","160.76","159.01","23.50M","-0.72%"
"2018-11-21","160.29","161.21","161.88","159.15","42.97M","0.76%"
"2018-11-20","159.08","158.29","161.30","157.05","102.65M","-1.78%"
"2018-11-19","161.97","166.65","166.81","161.46","67.28M","-3.25%"
"2018-11-16","167.41","166.40","168.22","165.69","65.39M","-0.35%"
"2018-11-15","168.00","164.75","168.45","163.37","73.25M","1.75%"
"2018-11-14","165.11","168.00","168.61","164.16","75.27M","-0.76%"
"2018-11-13","166.38","167.06","169.39","165.91","64.13M","0.08%"
"2018-11-12","166.24","170.24","170.55","166.09","62.58M","-3.03%"
"2018-11-9","171.43","172.74","173.16","170.07","50.60M","-1.69%"
"2018-11-8","174.37","174.67","175.21","173.54","40.30M","-0.64%"
"2018-11-7","175.49","172.16","175.49","171.78","51.17M","3.14%"
"2018-11-6","170.15","168.84","171.10","168.63","34.41M","0.76%"
"2018-11-5","168.87","169.52","169.57","166.99","39.57M","-0.25%"
"2018-11-2","169.29","171.44","172.46","168.13","75.97M","-1.56%"
"2018-11-1","171.97","169.99","172.15","168.69","52.71M","1.32%"
"2018-10-31","169.73","168.46","171.16","168.45","73.83M","2.35%"
"2018-10-30","165.83","162.71","165.95","161.93","92.58M","1.65%"
"2018-10-29","163.14","169.07","169.77","160.01","111.87M","-2.06%"
"2018-10-26","166.57","165.15","169.87","164.14","130.97M","-2.57%"
"2018-10-25","170.97","167.90","171.99","167.07","83.48M","3.46%"
"2018-10-24","165.25","173.03","173.27","164.95","103.00M","-4.58%"
"2018-10-23","173.18","170.70","174.04","168.73","77.57M","-0.37%"
"2018-10-22","173.82","173.97","175.16","172.50","52.91M","0.51%"
"2018-10-19","172.93","174.30","175.98","172.30","82.92M","-0.09%"
"2018-10-18","173.09","176.51","176.59","172.35","82.49M","-2.32%"
"2018-10-17","177.20","178.05","178.16","175.38","66.99M","0.04%"
"2018-10-16","177.13","173.93","177.56","173.61","71.98M","2.91%"
"2018-10-15","172.12","173.60","173.95","171.47","64.89M","-1.21%"
"2018-10-12","174.23","173.90","174.77","170.84","102.08M","2.78%"
"2018-10-11","169.51","170.95","173.31","167.72","143.08M","-1.24%"
"2018-10-10","171.64","178.44","178.53","171.41","114.47M","-4.40%"
"2018-10-9","179.54","179.11","180.92","178.66","49.10M","0.32%"
"2018-10-8","178.96","179.28","180.55","176.84","66.86M","-0.61%"
"2018-10-5","180.06","182.29","182.87","178.34","83.33M","-1.22%"
"2018-10-4","182.28","185.12","185.22","180.96","80.56M","-1.92%"
"2018-10-3","185.85","186.42","186.87","185.56","29.13M","0.11%"
"2018-10-2","185.65","185.85","187.08","185.22","25.62M","-0.23%"
"2018-10-1","186.07","186.72","187.43","185.60","27.37M","0.20%"
"2018-9-28","185.69","185.15","186.18","184.87","28.08M","-0.02%"
"2018-9-27","185.73","184.94","186.39","184.82","33.11M","0.85%"
"2018-9-26","184.17","184.15","185.89","183.81","36.21M","0.07%"
"2018-9-25","184.04","183.68","184.18","183.08","25.28M","0.14%"
"2018-9-24","183.79","181.95","183.86","181.20","34.95M","0.10%"
"2018-9-21","183.61","185.17","185.38","183.38","38.61M","-0.55%"
"2018-9-20","184.62","183.85","184.87","183.42","33.30M","1.11%"
"2018-9-19","182.60","182.76","183.20","181.41","31.84M","-0.08%"
"2018-9-18","182.74","181.42","183.63","181.30","31.88M","0.83%"
"2018-9-17","181.24","183.56","183.71","181.07","33.07M","-1.44%"
"2018-9-14","183.89","184.56","184.85","183.16","31.22M","-0.29%"
"2018-9-13","184.43","183.57","184.78","183.54","31.13M","1.07%"
"2018-9-12","182.48","182.77","182.88","180.91","36.20M","-0.30%"
"2018-9-11","183.02","180.87","183.32","180.43","30.12M","0.77%"
"2018-9-10","181.62","182.02","182.15","180.63","26.13M","0.34%"
"2018-9-7","181.01","180.44","182.57","180.35","46.63M","-0.39%"
"2018-9-6","181.71","183.44","183.65","180.49","46.09M","-0.89%"
"2018-9-5","183.35","185.45","185.45","182.72","42.62M","-1.29%"
"2018-9-4","185.75","186.00","186.30","184.75","29.06M","-0.43%"
"2018-8-31","186.55","186.08","187.08","185.88","28.65M","0.13%"
"2018-8-30","186.31","186.31","187.42","185.69","29.32M","-0.18%"
"2018-8-29","186.64","184.81","186.74","184.76","29.18M","1.15%"
"2018-8-28","184.51","184.70","184.92","184.12","20.28M","0.15%"
"2018-8-27","184.24","183.33","184.24","183.01","29.34M","1.02%"
"2018-8-24","182.38","181.30","182.53","181.26","23.14M","0.92%"
"2018-8-23","180.71","180.68","181.95","180.41","25.78M","-0.14%"
"2018-8-22","180.96","179.87","181.17","179.66","18.04M","0.38%"
"2018-8-21","180.27","180.17","181.34","180.04","26.26M","0.37%"
"2018-8-20","179.61","180.19","180.23","178.91","24.94M","-0.09%"
"2018-8-17","179.77","179.27","180.22","178.17","36.09M","0.02%"
"2018-8-16","179.73","180.48","180.89","179.38","27.71M","0.33%"
"2018-8-15","179.14","180.00","180.49","178.03","58.53M","-1.22%"
"2018-8-14","181.35","180.91","181.56","179.95","20.91M","0.62%"
"2018-8-13","180.23","180.76","181.91","180.15","26.09M","-0.11%"
"2018-8-10","180.43","180.59","181.12","179.75","33.82M","-0.76%"
"2018-8-9","181.81","181.84","182.53","181.54","18.85M","-0.06%"
"2018-8-8","181.92","181.45","182.25","180.96","22.68M","0.12%"
"2018-8-7","181.70","181.53","182.04","181.16","29.90M","0.36%"
"2018-8-6","181.04","179.88","181.09","179.65","24.81M","0.58%"
"2018-8-3","179.99","179.71","180.00","178.99","28.93M","0.31%"
"2018-8-2","179.44","175.78","179.65","175.70","47.18M","1.36%"
"2018-8-1","177.03","176.78","177.56","176.00","37.10M","0.38%"
"2018-7-31","176.36","175.66","177.04","174.73","47.29M","0.77%"
"2018-7-30","175.02","177.57","177.64","174.18","60.19M","-1.41%"
"2018-7-27","177.53","181.16","181.21","176.51","59.46M","-1.35%"
"2018-7-26","179.96","180.26","180.83","179.72","40.87M","-1.51%"
"2018-7-25","182.72","180.27","182.83","180.20","36.02M","1.39%"
"2018-7-24","180.21","181.29","181.95","179.47","36.90M","0.41%"
"2018-7-23","179.47","178.36","179.55","177.65","22.18M","0.32%"
"2018-7-20","178.90","179.48","180.08","178.70","35.91M","-0.02%"
"2018-7-19","178.94","179.25","179.79","178.73","31.09M","-0.50%"
"2018-7-18","179.84","180.19","180.35","179.29","23.22M","-0.19%"
"2018-7-17","180.18","177.21","180.56","177.19","31.03M","0.61%"
"2018-7-16","179.09","179.55","179.86","178.79","21.41M","-0.24%"
"2018-7-13","179.52","179.33","179.81","178.86","28.07M","0.08%"
"2018-7-12","179.37","177.12","179.37","176.99","27.93M","1.72%"
"2018-7-11","176.33","175.87","176.98","175.71","30.28M","-0.51%"
"2018-7-10","177.23","177.32","177.63","176.62","23.90M","0.07%"
"2018-7-9","177.10","176.40","177.14","175.73","27.36M","0.90%"
"2018-7-6","175.52","173.22","175.65","172.91","37.01M","1.56%"
"2018-7-5","172.83","171.82","172.97","170.94","31.63M","1.24%"
"2018-7-3","170.71","173.32","173.36","170.54","25.51M","-1.16%"
"2018-7-2","172.71","169.95","172.76","169.58","31.77M","0.67%"
"2018-6-29","171.56","171.91","172.83","171.31","36.41M","0.27%"
"2018-6-28","171.10","169.43","171.68","169.08","46.41M","0.86%"
"2018-6-27","169.64","172.68","173.49","169.52","52.84M","-1.36%"
"2018-6-26","171.98","171.90","172.97","171.28","39.01M","0.41%"
"2018-6-25","171.28","173.67","173.90","169.72","77.80M","-2.25%"
"2018-6-22","175.23","176.22","176.28","174.60","30.07M","-0.22%"
"2018-6-21","175.62","177.60","177.79","175.28","43.47M","-0.87%"
"2018-6-20","177.16","176.70","177.89","176.56","33.04M","0.71%"
"2018-6-19","175.91","174.17","175.95","173.62","38.24M","-0.28%"
"2018-6-18","176.41","175.44","176.56","174.85","31.63M","-0.27%"
"2018-6-15","176.89","176.89","177.23","176.02","49.62M","-0.35%"
"2018-6-14","177.51","176.53","177.80","176.41","35.92M","1.01%"
"2018-6-13","175.73","176.00","177.05","175.34","37.86M","-0.01%"
"2018-6-12","175.74","175.06","175.91","174.87","22.51M","0.53%"
"2018-6-11","174.82","174.21","175.25","174.19","22.32M","0.27%"
"2018-6-8","174.35","173.48","174.79","173.09","31.78M","0.01%"
"2018-6-7","174.34","175.82","175.84","173.46","39.60M","-0.81%"
"2018-6-6","175.77","174.93","175.80","174.05","25.04M","0.58%"
"2018-6-5","174.75","174.60","175.04","173.97","24.78M","0.31%"
"2018-6-4","174.21","173.07","174.25","172.98","20.46M","0.90%"
"2018-6-1","172.65","170.79","172.75","170.78","45.54M","1.57%"
"2018-5-31","169.98","170.04","171.11","169.54","35.67M","-0.06%"
"2018-5-30","170.09","169.54","170.39","169.13","22.67M","0.72%"
"2018-5-29","168.88","168.82","169.83","167.87","41.22M","-0.44%"
"2018-5-25","169.63","169.45","170.24","169.12","27.46M","0.10%"
"2018-5-24","169.46","169.47","169.76","167.75","27.70M","-0.03%"
"2018-5-23","169.51","166.81","169.53","166.79","26.56M","0.84%"
"2018-5-22","168.09","169.06","169.36","167.79","19.48M","-0.13%"
"2018-5-21","168.31","168.64","169.41","167.59","22.95M","0.56%"
"2018-5-18","167.37","167.62","168.17","167.12","26.22M","-0.52%"
"2018-5-17","168.24","168.31","169.52","167.42","27.48M","-0.38%"
"2018-5-16","168.89","168.01","169.28","167.92","22.94M","0.66%"
"2018-5-15","167.78","168.31","168.41","166.89","49.36M","-1.11%"
"2018-5-14","169.66","169.75","170.73","169.38","21.82M","0.17%"
"2018-5-11","169.37","169.26","169.77","168.63","24.69M","-0.09%"
"2018-5-10","169.53","168.34","169.65","168.20","27.07M","1.04%"
"2018-5-9","167.79","166.31","167.91","165.69","29.12M","1.09%"
"2018-5-8","165.98","165.74","166.34","164.77","26.04M","-0.10%"
"2018-5-7","166.15","165.55","166.69","165.42","32.50M","0.83%"
"2018-5-4","164.78","161.03","165.16","160.90","41.54M","1.89%"
"2018-5-3","161.72","161.00","162.31","159.14","60.34M","-0.01%"
"2018-5-2","161.74","163.01","163.48","161.55","38.65M","-0.58%"
"2018-5-1","162.69","160.44","162.71","160.06","36.51M","1.14%"
"2018-4-30","160.86","162.39","163.39","160.46","35.62M","-0.70%"
"2018-4-27","162.00","164.26","164.32","161.09","51.04M","0.06%"
"2018-4-26","161.90","160.64","162.44","160.10","43.01M","2.10%"
"2018-4-25","158.57","158.72","159.23","156.39","52.09M","0.12%"
"2018-4-24","158.38","162.53","162.82","157.31","70.26M","-2.12%"
"2018-4-23","161.81","162.99","163.64","160.94","33.04M","-0.25%"
"2018-4-20","162.21","164.40","164.52","161.65","49.20M","-1.58%"
"2018-4-19","164.82","165.56","165.90","164.25","34.71M","-0.92%"
"2018-4-18","166.35","166.03","166.91","165.22","29.57M","0.20%"
"2018-4-17","166.01","164.10","166.37","163.82","35.54M","2.15%"
"2018-4-16","162.51","162.36","163.10","161.40","28.18M","0.76%"
"2018-4-13","161.29","162.92","163.17","160.59","44.60M","-0.51%"
"2018-4-12","162.12","161.22","162.68","161.08","30.47M","1.20%"
"2018-4-11","160.20","160.12","161.91","160.02","41.62M","-0.58%"
"2018-4-10","161.13","160.05","161.65","158.99","48.60M","2.21%"
"2018-4-9","157.65","157.93","160.80","157.38","41.81M","0.70%"
"2018-4-6","156.55","158.86","160.38","155.80","59.87M","-2.50%"
"2018-4-5","160.57","161.25","161.50","159.40","43.05M","0.57%"
"2018-4-4","159.66","154.19","160.15","153.96","65.77M","1.58%"
"2018-4-3","157.18","156.84","157.84","154.36","64.09M","1.13%"
"2018-4-2","155.43","158.92","159.66","153.80","85.55M","-2.89%"
"2018-3-29","160.05","158.05","161.63","156.55","68.69M","1.83%"
"2018-3-28","157.17","158.17","159.70","155.96","89.37M","-1.15%"
"2018-3-27","159.00","165.51","165.53","157.60","78.89M","-3.23%"
"2018-3-26","164.31","161.60","164.51","159.08","57.48M","3.71%"
"2018-3-23","158.43","162.51","163.21","158.35","80.11M","-2.63%"
"2018-3-22","162.71","164.61","165.68","162.50","66.61M","-2.47%"
"2018-3-21","166.83","167.14","168.67","166.10","43.86M","-0.44%"
"2018-3-20","167.56","167.01","167.95","166.52","34.08M","0.33%"
"2018-3-19","167.01","169.07","169.13","165.55","71.40M","-2.29%"
"2018-3-16","170.93","171.69","172.11","170.85","31.18M","-0.30%"
"2018-3-15","171.44","171.74","172.44","170.81","28.81M","-0.09%"
"2018-3-14","171.59","172.49","172.65","170.84","40.54M","-0.02%"
"2018-3-13","171.62","174.71","175.12","171.18","55.64M","-1.36%"
"2018-3-12","173.99","173.56","174.39","173.19","37.63M","0.53%"
"2018-3-9","173.07","171.01","173.07","170.73","38.31M","1.94%"
"2018-3-8","169.77","169.45","169.89","168.86","25.83M","0.55%"
"2018-3-7","168.84","167.17","168.98","166.87","34.61M","0.23%"
"2018-3-6","168.45","168.52","169.02","167.39","29.48M","0.42%"
"2018-3-5","167.74","165.17","168.17","164.50","38.54M","1.11%"
"2018-3-2","165.90","162.50","166.19","161.87","57.45M","0.92%"
"2018-3-1","164.39","167.20","167.98","162.92","76.81M","-1.63%"
"2018-2-28","167.12","169.16","169.71","167.01","42.94M","-0.64%"
"2018-2-27","168.20","170.33","170.64","168.12","42.21M","-1.24%"
"2018-2-26","170.31","168.84","170.31","168.73","39.27M","1.33%"
"2018-2-23","168.08","165.97","168.08","165.36","50.10M","2.05%"
"2018-2-22","164.71","165.45","166.33","164.29","37.07M","-0.01%"
"2018-2-21","164.73","165.97","167.63","164.63","41.16M","-0.28%"
"2018-2-20","165.20","164.30","166.59","164.22","36.79M","0.20%"
"2018-2-16","164.87","165.09","166.67","164.59","62.26M","-0.45%"
"2018-2-15","165.61","164.05","165.61","162.35","51.63M","1.86%"
"2018-2-14","162.59","158.71","162.84","157.92","52.11M","1.87%"
"2018-2-13","159.61","157.90","159.93","157.64","31.79M","0.52%"
"2018-2-12","158.79","157.59","159.87","156.38","63.05M","1.78%"
"2018-2-9","156.02","155.58","157.16","150.05","113.84M","1.73%"
"2018-2-8","153.37","160.61","160.72","153.37","94.18M","-4.22%"
"2018-2-7","160.13","161.71","163.46","160.12","91.03M","-1.29%"
"2018-2-6","162.22","155.88","162.42","155.02","118.54M","2.64%"
"2018-2-5","158.04","163.04","165.66","157.92","105.37M","-3.94%"
"2018-2-2","164.52","167.25","167.61","164.38","68.48M","-2.00%"
"2018-2-1","167.87","168.03","169.64","167.33","38.04M","-0.85%"
"2018-1-31","169.31","169.58","169.90","168.25","42.45M","0.42%"
"2018-1-30","168.61","168.46","169.33","167.73","44.99M","-0.82%"
"2018-1-29","170.01","170.43","170.82","169.65","37.28M","-0.49%"
"2018-1-26","170.84","169.18","170.86","168.87","32.04M","1.53%"
"2018-1-25","168.26","169.46","169.54","167.72","28.92M","-0.04%"
"2018-1-24","168.32","169.72","170.15","167.35","54.29M","-0.65%"
"2018-1-23","169.42","168.55","169.57","168.47","37.99M","0.83%"
"2018-1-22","168.03","166.18","168.03","166.00","26.08M","1.07%"
"2018-1-19","166.25","166.23","166.52","165.45","38.94M","0.31%"
"2018-1-18","165.73","165.46","166.11","165.05","26.43M","0.02%"
"2018-1-17","165.70","164.68","165.95","163.91","33.85M","1.08%"
"2018-1-16","163.93","165.46","166.33","163.44","41.23M","-0.29%"
"2018-1-12","164.40","162.94","164.57","162.85","37.76M","0.74%"
"2018-1-11","163.20","162.39","163.21","162.12","20.47M","0.68%"
"2018-1-10","162.09","161.72","162.12","161.04","34.00M","-0.23%"
"2018-1-9","162.47","162.76","162.95","161.98","24.78M","0.01%"
"2018-1-8","162.46","161.82","162.54","161.78","23.16M","0.39%"
"2018-1-5","161.83","160.96","161.94","160.69","26.99M","1.00%"
"2018-1-4","160.23","160.51","160.71","160.00","24.78M","0.18%"
"2018-1-3","159.95","158.53","160.09","158.53","29.38M","0.97%"
"2018-1-2","158.41","156.42","158.44","156.09","32.57M","1.75%"
"2017-12-29","155.68","156.82","156.82","155.62","33.19M","-0.62%"
"2017-12-28","156.65","156.97","156.98","156.46","25.39M","0.12%"
"2017-12-27","156.46","156.44","156.88","156.31","22.39M","0.01%"
"2017-12-26","156.44","156.45","156.64","155.87","21.92M","-0.54%"
"2017-12-22","157.29","157.23","157.35","156.87","23.33M","-0.11%"
"2017-12-21","157.47","157.65","158.17","157.29","18.64M","0.01%"
"2017-12-20","157.45","158.17","158.20","156.83","38.97M","-0.11%"
"2017-12-19","157.62","158.26","158.42","157.18","31.41M","-0.59%"
"2017-12-18","158.56","158.21","158.69","157.99","26.84M","0.63%"
"2017-12-15","157.57","156.41","157.74","156.15","49.82M","1.14%"
"2017-12-14","155.80","156.20","156.58","155.63","24.59M","-0.07%"
"2017-12-13","155.91","156.20","156.41","155.68","24.42M","0.19%"
"2017-12-12","155.61","155.73","156.07","155.28","20.31M","-0.13%"
"2017-12-11","155.82","154.68","155.87","154.68","20.82M","0.78%"
"2017-12-8","154.62","155.02","155.45","154.38","28.08M","0.44%"
"2017-12-7","153.94","153.41","154.38","153.25","32.67M","0.34%"
"2017-12-6","153.42","152.18","153.65","151.98","28.65M","0.45%"
"2017-12-5","152.73","152.56","154.47","152.02","40.60M","0.07%"
"2017-12-4","152.63","155.39","155.54","152.48","51.32M","-1.15%"
"2017-12-1","154.41","154.11","155.16","152.18","59.02M","-0.43%"
"2017-11-30","155.07","154.38","155.37","154.06","56.60M","0.84%"
"2017-11-29","153.78","156.37","156.37","153.04","71.99M","-1.74%"
"2017-11-28","156.51","156.44","156.61","155.62","25.23M","0.26%"
"2017-11-27","156.11","156.12","156.48","155.75","22.65M","-0.04%"
"2017-11-24","156.18","155.78","156.23","155.68","8.28M","0.37%"
"2017-11-22","155.61","155.55","155.76","155.26","17.30M","0.12%"
"2017-11-21","155.42","154.48","155.49","154.40","20.15M","1.09%"
"2017-11-20","153.75","154.00","154.12","153.53","21.14M","-0.08%"
"2017-11-17","153.87","154.50","154.61","153.72","28.73M","-0.38%"
"2017-11-16","154.46","153.30","154.81","153.25","34.79M","1.28%"
"2017-11-15","152.51","152.53","152.92","151.70","24.81M","-0.47%"
"2017-11-14","153.23","153.23","153.42","152.49","25.17M","-0.36%"
"2017-11-13","153.79","153.04","153.99","153.02","12.52M","0.12%"
"2017-11-10","153.60","153.28","153.72","152.98","20.15M","-0.01%"
"2017-11-9","153.61","153.18","153.69","152.03","40.59M","-0.52%"
"2017-11-8","154.42","153.73","154.46","153.54","17.37M","0.40%"
"2017-11-7","153.80","153.59","154.00","153.26","21.33M","0.06%"
"2017-11-6","153.71","153.05","153.77","153.02","28.69M","0.34%"
"2017-11-3","153.19","152.31","153.21","151.76","26.20M","0.96%"
"2017-11-2","151.73","151.84","151.91","150.69","31.02M","-0.19%"
"2017-11-1","152.02","152.67","152.75","151.42","29.48M","-0.03%"
"2017-10-31","152.07","151.96","152.29","151.55","26.32M","0.38%"
"2017-10-30","151.50","151.00","152.11","150.91","31.73M","0.22%"
"2017-10-27","151.16","149.25","151.44","149.12","60.17M","2.91%"
"2017-10-26","146.88","147.28","147.63","146.84","28.23M","-0.32%"
"2017-10-25","147.35","147.62","148.10","146.25","36.18M","-0.38%"
"2017-10-24","147.91","147.92","148.22","147.36","20.29M","0.17%"
"2017-10-23","147.66","148.93","148.95","147.45","29.30M","-0.65%"
"2017-10-20","148.63","148.83","148.96","148.45","30.17M","0.27%"
"2017-10-19","148.23","147.94","148.25","147.19","27.68M","-0.37%"
"2017-10-18","148.78","149.13","149.13","148.56","17.22M","-0.12%"
"2017-10-17","148.96","148.71","148.98","148.49","13.14M","0.13%"
"2017-10-16","148.77","148.62","148.81","148.31","21.81M","0.34%"
"2017-10-13","148.26","148.32","148.43","147.70","18.41M","0.39%"
"2017-10-12","147.69","147.76","148.28","147.54","14.51M","-0.18%"
"2017-10-11","147.96","147.45","147.99","147.26","12.44M","0.30%"
"2017-10-10","147.52","147.90","148.06","146.87","19.22M","0.07%"
"2017-10-9","147.41","147.78","147.93","147.22","13.70M","-0.12%"
"2017-10-6","147.58","146.89","147.58","146.88","23.56M","0.14%"
"2017-10-5","147.38","146.46","147.46","146.33","31.56M","0.98%"
"2017-10-4","145.95","145.52","146.26","145.39","26.38M","0.10%"
"2017-10-3","145.81","145.66","145.98","145.37","19.72M","0.21%"
"2017-10-2","145.50","145.59","146.09","144.85","27.35M","0.09%"
"2017-9-29","145.37","144.62","145.48","144.24","43.10M","0.72%"
"2017-9-28","144.33","144.06","144.48","143.70","24.15M","-0.03%"
"2017-9-27","144.38","143.85","144.92","143.49","33.25M","0.90%"
"2017-9-26","143.09","143.43","143.72","142.60","29.63M","0.25%"
"2017-9-25","142.73","143.67","143.75","142.03","54.95M","-1.05%"
"2017-9-22","144.24","143.92","144.45","143.78","21.70M","-0.10%"
"2017-9-21","144.38","145.17","145.18","143.87","28.84M","-0.61%"
"2017-9-20","145.27","145.67","145.83","144.15","34.24M","-0.31%"
"2017-9-19","145.72","145.73","145.93","145.23","20.87M","0.17%"
"2017-9-18","145.47","145.80","146.29","145.03","24.86M","-0.35%"
"2017-9-15","145.98","145.48","146.51","145.21","46.42M","0.34%"
"2017-9-14","145.48","145.77","146.21","145.39","35.30M","-0.59%"
"2017-9-13","146.34","145.87","146.36","145.65","28.45M","0.14%"
"2017-9-12","146.14","146.17","146.33","145.45","30.26M","0.24%"
"2017-9-11","145.79","145.22","146.04","145.22","27.13M","1.15%"
"2017-9-8","144.13","145.20","145.27","143.98","27.89M","-0.87%"
"2017-9-7","145.39","145.32","145.76","144.86","22.72M","0.23%"
"2017-9-6","145.05","144.98","145.38","144.00","30.72M","0.30%"
"2017-9-5","144.61","145.47","145.80","143.52","45.48M","-0.90%"
"2017-9-1","145.92","146.28","146.51","145.53","22.29M","-0.14%"
"2017-8-31","146.12","144.95","146.13","144.90","38.48M","1.07%"
"2017-8-30","144.57","143.03","144.81","142.92","33.64M","1.18%"
"2017-8-29","142.89","141.11","143.13","140.99","24.50M","0.39%"
"2017-8-28","142.34","142.34","142.67","141.88","15.36M","0.31%"
"2017-8-25","141.90","142.73","143.10","141.71","26.38M","-0.21%"
"2017-8-24","142.20","142.95","143.09","141.40","38.16M","-0.29%"
"2017-8-23","142.62","142.43","142.93","142.31","25.70M","-0.35%"
"2017-8-22","143.12","141.73","143.27","141.69","36.29M","1.52%"
"2017-8-21","140.98","141.16","141.46","140.11","37.11M","-0.13%"
"2017-8-18","141.16","141.36","142.13","140.58","60.75M","-0.07%"
"2017-8-17","141.26","143.65","143.86","141.26","70.19M","-2.04%"
"2017-8-16","144.20","144.29","144.88","143.73","31.91M","0.17%"
"2017-8-15","143.95","144.14","144.23","143.56","25.51M","0.07%"
"2017-8-14","143.85","143.15","144.07","143.11","34.16M","1.28%"
"2017-8-11","142.03","141.17","142.34","140.83","45.86M","0.76%"
"2017-8-10","140.96","143.25","143.32","140.82","63.33M","-2.14%"
"2017-8-9","144.04","143.06","144.11","142.72","36.17M","-0.13%"
"2017-8-8","144.23","144.19","145.39","143.82","30.81M","-0.17%"
"2017-8-7","144.48","143.81","144.48","143.63","17.93M","0.63%"
"2017-8-4","143.57","143.57","143.89","142.98","29.47M","0.18%"
