"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2023-5-19","3,203.5","3,215.0","3,217.9","3,186.4","","-0.62%"
"2023-5-18","3,223.5","3,139.7","3,229.6","3,136.8","","3.16%"
"2023-5-17","3,124.7","3,077.6","3,135.3","3,056.0","","2.49%"
"2023-5-16","3,048.7","3,044.4","3,083.3","3,044.0","","-0.13%"
"2023-5-15","3,052.6","2,979.5","3,052.9","2,971.8","","2.68%"
"2023-5-12","2,972.8","2,988.6","2,999.5","2,944.1","","-0.20%"
"2023-5-11","2,978.7","3,000.4","3,005.0","2,950.9","","-0.63%"
"2023-5-10","2,997.5","3,003.6","3,019.5","2,968.4","","1.00%"
"2023-5-9","2,967.8","2,983.2","2,983.7","2,960.0","","-1.87%"
"2023-5-8","3,024.4","3,009.8","3,026.0","2,979.9","","0.56%"
"2023-5-5","3,007.7","2,942.3","3,019.4","2,930.6","","2.25%"
"2023-5-4","2,941.6","2,932.6","2,971.9","2,913.1","","-0.53%"
"2023-5-3","2,957.4","2,980.6","3,009.1","2,956.7","","-1.32%"
"2023-5-2","2,996.9","3,020.2","3,034.2","2,969.1","","-0.74%"
"2023-5-1","3,019.1","3,007.2","3,026.9","2,997.2","","0.81%"
"2023-4-28","2,995.0","2,958.2","2,995.3","2,945.4","","1.81%"
"2023-4-27","2,941.6","2,921.9","2,945.0","2,867.5","","0.64%"
"2023-4-26","2,923.0","2,906.3","2,952.1","2,908.4","","0.57%"
"2023-4-25","2,906.3","2,987.2","2,987.6","2,905.9","","-3.37%"
"2023-4-24","3,007.5","3,017.9","3,031.9","2,987.9","","-0.46%"
"2023-4-21","3,021.4","3,026.8","3,032.0","2,995.9","","-0.82%"
"2023-4-20","3,046.3","3,015.8","3,090.9","3,015.8","","0.00%"
"2023-4-19","3,046.4","3,036.0","3,053.3","3,026.8","","-1.02%"
"2023-4-18","3,077.7","3,097.9","3,116.4","3,054.3","","0.36%"
"2023-4-17","3,066.7","3,033.4","3,067.9","3,025.8","","-0.12%"
"2023-4-14","3,070.5","3,070.9","3,107.3","3,037.0","","-0.15%"
"2023-4-13","3,074.9","3,055.5","3,092.2","3,036.0","","0.73%"
"2023-4-12","3,052.5","3,133.9","3,140.7","3,049.9","","-1.83%"
"2023-4-11","3,109.4","3,145.9","3,146.0","3,104.4","","-0.56%"
"2023-4-10","3,127.0","3,047.9","3,127.9","3,042.3","","1.80%"
"2023-4-6","3,071.8","3,055.2","3,093.8","3,034.8","","-0.46%"
"2023-4-5","3,086.0","3,107.1","3,111.8","3,055.4","","-1.80%"
"2023-4-4","3,142.5","3,207.0","3,209.3","3,126.3","","-1.81%"
"2023-4-3","3,200.4","3,209.7","3,222.3","3,162.4","","-0.94%"
"2023-3-31","3,230.9","3,182.7","3,233.9","3,178.4","","0.70%"
"2023-3-30","3,208.3","3,198.2","3,230.1","3,186.3","","1.62%"
"2023-3-29","3,157.1","3,109.6","3,176.8","3,105.4","","3.27%"
"2023-3-28","3,057.3","3,077.0","3,077.0","3,015.8","","-0.85%"
"2023-3-27","3,083.6","3,129.4","3,141.8","3,075.8","","-1.21%"
"2023-3-24","3,121.3","3,150.9","3,154.4","3,090.0","","-1.67%"
"2023-3-23","3,174.4","3,146.2","3,216.3","3,119.0","","2.67%"
"2023-3-22","3,091.7","3,119.0","3,201.6","3,089.9","","-0.81%"
"2023-3-21","3,116.9","3,137.3","3,169.9","3,071.2","","0.07%"
"2023-3-20","3,114.7","3,083.9","3,123.1","3,060.3","","1.01%"
"2023-3-17","3,083.5","3,104.8","3,127.4","3,064.0","","-0.47%"
"2023-3-16","3,098.1","2,963.3","3,102.0","2,955.1","","4.05%"
"2023-3-15","2,977.4","2,968.5","2,985.5","2,915.2","","-1.09%"
"2023-3-14","3,010.1","2,977.6","3,026.9","2,960.6","","3.03%"
"2023-3-13","2,921.7","2,883.9","2,957.7","2,861.4","","-0.08%"
"2023-3-10","2,923.9","2,995.9","3,003.6","2,909.5","","-1.89%"
"2023-3-9","2,980.2","3,037.6","3,083.7","2,976.3","","-2.01%"
"2023-3-8","3,041.4","2,981.8","3,044.2","2,979.4","","2.67%"
"2023-3-7","2,962.4","2,996.8","3,011.1","2,950.8","","-1.07%"
"2023-3-6","2,994.6","3,036.6","3,064.3","2,988.8","","-1.11%"
"2023-3-3","3,028.3","2,982.6","3,031.9","2,961.8","","1.48%"
"2023-3-2","2,984.1","2,909.7","2,996.6","2,892.2","","0.96%"
"2023-3-1","2,955.8","2,967.4","2,993.2","2,945.3","","-0.09%"
"2023-2-28","2,958.4","2,945.9","2,998.0","2,937.0","","0.24%"
"2023-2-27","2,951.2","2,983.4","2,986.8","2,949.7","","0.55%"
"2023-2-24","2,935.1","2,936.9","2,950.4","2,913.1","","-1.80%"
"2023-2-23","2,988.8","3,002.7","3,003.0","2,931.2","","3.33%"
"2023-2-22","2,892.4","2,910.8","2,935.9","2,875.6","","-0.48%"
"2023-2-21","2,906.3","2,961.1","2,992.0","2,901.7","","-3.31%"
"2023-2-17","3,005.9","3,032.8","3,042.4","2,980.1","","-1.62%"
"2023-2-16","3,055.2","3,077.8","3,108.6","3,051.3","","-2.48%"
"2023-2-15","3,133.1","3,092.7","3,134.5","3,063.2","","0.37%"
"2023-2-14","3,121.6","3,024.2","3,131.4","3,013.2","","2.10%"
"2023-2-13","3,057.3","3,022.8","3,066.1","3,001.3","","1.53%"
"2023-2-10","3,011.2","3,025.1","3,033.7","2,979.7","","-1.58%"
"2023-2-9","3,059.6","3,112.7","3,140.8","3,039.0","","0.13%"
"2023-2-8","3,055.6","3,106.2","3,128.5","3,050.0","","-2.19%"
"2023-2-7","3,124.1","3,042.9","3,138.4","3,033.0","","3.12%"
"2023-2-6","3,029.7","3,027.5","3,075.8","3,018.8","","-1.70%"
"2023-2-3","3,082.1","3,069.9","3,151.9","3,064.7","","-1.90%"
"2023-2-2","3,141.8","3,103.6","3,168.7","3,088.2","","2.22%"
"2023-2-1","3,073.5","2,935.9","3,103.5","2,935.9","","5.19%"
"2023-1-31","2,921.9","2,860.0","2,922.7","2,859.2","","1.93%"
"2023-1-30","2,866.7","2,903.6","2,920.1","2,865.0","","-2.67%"
"2023-1-27","2,945.3","2,906.9","2,971.0","2,905.8","","-0.72%"
"2023-1-26","2,966.6","2,954.4","2,969.0","2,905.3","","1.63%"
"2023-1-25","2,919.0","2,859.6","2,923.1","2,840.1","","0.18%"
"2023-1-24","2,913.7","2,900.4","2,936.7","2,897.4","","-0.72%"
"2023-1-23","2,934.8","2,822.1","2,943.7","2,818.4","","5.01%"
"2023-1-20","2,794.7","2,734.2","2,795.6","2,710.2","","3.11%"
"2023-1-19","2,710.4","2,762.9","2,763.8","2,704.3","","-2.83%"
"2023-1-18","2,789.5","2,837.4","2,854.5","2,788.3","","-0.64%"
"2023-1-17","2,807.5","2,791.4","2,830.9","2,780.5","","0.24%"
"2023-1-13","2,800.7","2,763.0","2,802.8","2,753.9","","0.39%"
"2023-1-12","2,789.7","2,770.0","2,807.7","2,714.8","","1.24%"
"2023-1-11","2,755.4","2,720.8","2,756.5","2,700.3","","1.25%"
"2023-1-10","2,721.3","2,674.5","2,722.1","2,663.4","","1.29%"
"2023-1-9","2,686.8","2,683.1","2,745.9","2,667.8","","1.92%"
"2023-1-6","2,636.1","2,553.4","2,649.4","2,519.2","","4.67%"
"2023-1-5","2,518.5","2,538.5","2,556.3","2,517.1","","-1.98%"
"2023-1-4","2,569.5","2,552.3","2,582.3","2,523.4","","2.74%"
"2023-1-3","2,501.0","2,574.7","2,574.7","2,489.3","","-1.23%"
"2022-12-30","2,532.1","2,492.7","2,534.0","2,479.0","","-0.11%"
"2022-12-29","2,534.9","2,493.5","2,543.2","2,485.0","","3.32%"
"2022-12-28","2,453.5","2,474.6","2,504.4","2,445.2","","-1.47%"
"2022-12-27","2,490.2","2,515.8","2,518.8","2,482.2","","-1.79%"
"2022-12-23","2,535.5","2,513.4","2,536.8","2,490.8","","0.09%"
"2022-12-22","2,533.3","2,589.1","2,589.1","2,482.4","","-4.20%"
"2022-12-21","2,644.5","2,601.8","2,652.2","2,600.2","","2.36%"
"2022-12-20","2,583.6","2,568.3","2,607.9","2,565.5","","-0.62%"
"2022-12-19","2,599.9","2,634.5","2,638.4","2,576.4","","-1.37%"
"2022-12-16","2,636.1","2,646.3","2,670.1","2,612.4","","-0.95%"
"2022-12-15","2,661.4","2,728.7","2,731.9","2,657.8","","-4.17%"
"2022-12-14","2,777.3","2,818.6","2,849.4","2,751.2","","-1.57%"
"2022-12-13","2,821.5","2,899.0","2,913.1","2,788.9","","1.52%"
"2022-12-12","2,779.2","2,710.1","2,779.5","2,699.5","","2.14%"
"2022-12-9","2,721.0","2,735.1","2,771.9","2,715.9","","-0.86%"
"2022-12-8","2,744.7","2,684.9","2,749.1","2,668.3","","2.67%"
"2022-12-7","2,673.2","2,645.5","2,689.0","2,645.5","","-0.01%"
"2022-12-6","2,673.5","2,732.9","2,736.6","2,650.6","","-2.36%"
"2022-12-5","2,738.0","2,756.4","2,777.2","2,713.1","","-1.20%"
"2022-12-2","2,771.2","2,729.7","2,777.5","2,723.4","","-1.19%"
"2022-12-1","2,804.7","2,833.4","2,841.9","2,771.0","","-0.78%"
"2022-11-30","2,826.8","2,678.6","2,827.7","2,655.1","","5.85%"
"2022-11-29","2,670.7","2,685.0","2,704.7","2,656.6","","-0.30%"
"2022-11-28","2,678.8","2,714.4","2,744.6","2,664.6","","-2.63%"
"2022-11-25","2,751.3","2,766.6","2,780.5","2,751.3","","-1.26%"
"2022-11-23","2,786.4","2,756.7","2,814.9","2,756.4","","1.07%"
"2022-11-22","2,756.8","2,702.0","2,757.7","2,677.3","","3.03%"
"2022-11-21","2,675.8","2,684.3","2,696.7","2,669.3","","-1.77%"
"2022-11-18","2,724.0","2,759.8","2,760.0","2,693.4","","0.18%"
"2022-11-17","2,719.1","2,633.9","2,728.0","2,633.9","","1.05%"
"2022-11-16","2,690.8","2,735.5","2,747.8","2,677.3","","-4.26%"
"2022-11-15","2,810.6","2,833.5","2,848.7","2,771.7","","3.03%"
"2022-11-14","2,728.1","2,742.2","2,779.5","2,725.8","","-0.97%"
"2022-11-11","2,754.9","2,677.6","2,769.4","2,655.2","","3.08%"
"2022-11-10","2,672.5","2,568.2","2,675.8","2,539.7","","10.21%"
"2022-11-9","2,424.8","2,466.0","2,472.6","2,424.0","","-3.14%"
"2022-11-8","2,503.4","2,501.2","2,535.6","2,454.2","","2.15%"
"2022-11-7","2,450.6","2,413.2","2,457.8","2,386.6","","2.18%"
"2022-11-4","2,398.2","2,383.7","2,401.2","2,339.9","","4.60%"
"2022-11-3","2,292.9","2,283.3","2,330.9","2,259.9","","-1.53%"
"2022-11-2","2,328.5","2,420.6","2,462.1","2,327.7","","-3.09%"
"2022-11-1","2,402.8","2,436.7","2,439.4","2,390.3","","0.77%"
"2022-10-31","2,384.5","2,409.4","2,416.0","2,371.6","","-2.02%"
"2022-10-28","2,433.7","2,347.4","2,436.7","2,338.0","","3.98%"
"2022-10-27","2,340.6","2,419.1","2,430.8","2,338.4","","-1.50%"
"2022-10-26","2,376.3","2,351.1","2,433.7","2,343.7","","-1.18%"
"2022-10-25","2,404.7","2,359.4","2,420.5","2,359.4","","2.26%"
"2022-10-24","2,351.5","2,343.5","2,360.5","2,294.3","","0.64%"
"2022-10-21","2,336.7","2,253.4","2,339.9","2,238.1","","3.70%"
"2022-10-20","2,253.2","2,251.1","2,320.9","2,240.9","","0.69%"
"2022-10-19","2,237.7","2,209.6","2,258.7","2,200.9","","0.76%"
"2022-10-18","2,221.0","2,288.8","2,296.5","2,183.2","","0.42%"
"2022-10-17","2,211.7","2,232.6","2,241.6","2,194.4","","2.28%"
"2022-10-14","2,162.3","2,281.7","2,287.0","2,158.8","","-4.46%"
"2022-10-13","2,263.2","2,103.7","2,299.7","2,089.8","","2.94%"
"2022-10-12","2,198.6","2,218.4","2,224.8","2,190.1","","-0.90%"
"2022-10-11","2,218.5","2,233.0","2,262.3","2,188.9","","-2.50%"
"2022-10-10","2,275.3","2,346.8","2,347.2","2,247.6","","-3.45%"
"2022-10-7","2,356.7","2,428.2","2,440.1","2,344.9","","-6.06%"
"2022-10-6","2,508.8","2,520.2","2,563.3","2,502.9","","-0.59%"
"2022-10-5","2,523.6","2,458.0","2,543.9","2,435.2","","0.94%"
"2022-10-4","2,500.1","2,472.2","2,503.7","2,460.5","","4.46%"
"2022-10-3","2,393.3","2,343.1","2,415.6","2,321.2","","3.76%"
"2022-9-30","2,306.7","2,324.6","2,380.7","2,306.6","","-1.73%"
"2022-9-29","2,347.4","2,385.5","2,386.1","2,313.1","","-3.29%"
"2022-9-28","2,427.3","2,376.2","2,437.4","2,369.2","","1.22%"
"2022-9-27","2,398.0","2,422.8","2,435.3","2,362.6","","1.04%"
"2022-9-26","2,373.5","2,407.7","2,439.9","2,372.2","","-1.47%"
"2022-9-23","2,408.9","2,417.7","2,423.1","2,369.5","","-1.45%"
"2022-9-22","2,444.2","2,500.1","2,508.0","2,431.8","","-2.81%"
"2022-9-21","2,515.0","2,545.0","2,625.5","2,514.5","","-0.97%"
"2022-9-20","2,539.5","2,557.0","2,563.5","2,523.0","","-1.49%"
"2022-9-19","2,577.9","2,533.6","2,586.9","2,533.4","","0.58%"
"2022-9-16","2,563.1","2,524.7","2,565.4","2,504.9","","0.53%"
"2022-9-15","2,549.5","2,570.4","2,601.1","2,530.5","","-1.62%"
"2022-9-14","2,591.5","2,583.1","2,607.4","2,554.0","","1.14%"
"2022-9-13","2,562.3","2,626.3","2,648.0","2,556.0","","-6.18%"
"2022-9-12","2,731.1","2,725.4","2,745.5","2,701.5","","0.34%"
"2022-9-9","2,721.8","2,693.3","2,732.5","2,693.1","","2.39%"
"2022-9-8","2,658.2","2,579.8","2,664.2","2,571.1","","1.79%"
"2022-9-7","2,611.5","2,578.7","2,631.4","2,560.4","","1.56%"
"2022-9-6","2,571.5","2,596.1","2,612.3","2,551.0","","-1.07%"
"2022-9-2","2,599.3","2,670.3","2,686.0","2,587.9","","-1.02%"
"2022-9-1","2,625.9","2,608.2","2,629.2","2,548.2","","-1.92%"
"2022-8-31","2,677.4","2,711.8","2,718.1","2,657.0","","-1.15%"
"2022-8-30","2,708.6","2,770.0","2,770.0","2,678.8","","-1.31%"
"2022-8-29","2,744.5","2,776.5","2,801.6","2,741.2","","-1.93%"
"2022-8-26","2,798.4","2,958.5","2,966.5","2,797.6","","-5.81%"
"2022-8-25","2,971.1","2,873.4","2,973.1","2,873.0","","3.66%"
"2022-8-24","2,866.2","2,855.4","2,875.3","2,833.6","","0.07%"
"2022-8-23","2,864.3","2,852.2","2,901.9","2,849.9","","0.74%"
"2022-8-22","2,843.4","2,891.7","2,903.0","2,833.6","","-3.72%"
"2022-8-19","2,953.3","2,991.9","3,008.7","2,941.6","","-2.78%"
"2022-8-18","3,037.8","2,974.2","3,058.6","2,967.1","","2.28%"
"2022-8-17","2,970.1","2,999.9","3,000.4","2,931.9","","-2.48%"
"2022-8-16","3,045.6","3,059.3","3,074.6","3,013.3","","-1.03%"
"2022-8-15","3,077.3","3,052.9","3,084.9","3,032.5","","0.31%"
"2022-8-12","3,067.8","2,998.8","3,072.3","2,992.5","","2.99%"
"2022-8-11","2,978.7","3,008.5","3,067.0","2,975.1","","-0.34%"
"2022-8-10","2,988.7","2,942.8","2,990.6","2,905.4","","4.25%"
"2022-8-9","2,866.9","2,928.2","2,937.6","2,832.6","","-4.57%"
"2022-8-8","3,004.3","3,002.5","3,041.2","2,961.3","","-1.61%"
"2022-8-5","3,053.4","3,027.9","3,077.5","3,010.1","","-0.91%"
"2022-8-4","3,081.4","3,041.0","3,087.4","3,038.0","","0.92%"
"2022-8-3","3,053.5","2,972.6","3,060.5","2,970.5","","2.65%"
"2022-8-2","2,974.7","2,951.1","3,021.6","2,936.4","","-0.12%"
"2022-8-1","2,978.3","2,942.8","3,006.7","2,929.4","","0.38%"
"2022-7-29","2,967.1","2,895.3","2,975.3","2,892.5","","0.77%"
"2022-7-28","2,944.5","2,912.8","2,950.3","2,853.4","","1.15%"
"2022-7-27","2,911.0","2,835.1","2,930.6","2,823.0","","4.75%"
"2022-7-26","2,779.0","2,808.0","2,822.8","2,771.7","","-1.63%"
"2022-7-25","2,825.0","2,822.2","2,828.0","2,781.7","","-0.61%"
"2022-7-22","2,842.4","2,905.0","2,906.5","2,820.2","","-2.55%"
"2022-7-21","2,916.8","2,884.2","2,918.2","2,845.6","","1.53%"
"2022-7-20","2,873.0","2,792.8","2,883.5","2,777.3","","2.49%"
"2022-7-19","2,803.1","2,724.3","2,813.8","2,717.8","","4.61%"
"2022-7-18","2,679.6","2,731.6","2,755.0","2,665.2","","-0.53%"
"2022-7-15","2,693.8","2,658.2","2,695.0","2,626.0","","2.54%"
"2022-7-14","2,626.9","2,566.7","2,636.6","2,529.6","","1.92%"
"2022-7-13","2,577.4","2,507.9","2,595.0","2,505.0","","0.75%"
"2022-7-12","2,558.2","2,583.2","2,588.4","2,542.5","","0.18%"
"2022-7-11","2,553.7","2,575.7","2,588.0","2,539.0","","-2.46%"
"2022-7-8","2,618.0","2,567.2","2,632.3","2,561.3","","0.47%"
"2022-7-7","2,605.9","2,560.2","2,616.4","2,555.4","","4.48%"
"2022-7-6","2,494.1","2,477.3","2,520.8","2,456.2","","0.66%"
"2022-7-5","2,477.6","2,391.8","2,478.3","2,386.7","","0.78%"
"2022-7-1","2,458.5","2,512.1","2,524.0","2,429.9","","-3.83%"
"2022-6-30","2,556.3","2,548.6","2,602.6","2,514.4","","-1.07%"
"2022-6-29","2,584.0","2,605.0","2,610.7","2,553.5","","-2.20%"
"2022-6-28","2,642.1","2,724.5","2,758.5","2,640.8","","-2.63%"
"2022-6-27","2,713.5","2,745.8","2,749.7","2,692.8","","-0.18%"
"2022-6-24","2,718.5","2,639.8","2,719.5","2,639.4","","4.45%"
"2022-6-23","2,602.7","2,633.0","2,636.8","2,563.7","","-0.65%"
"2022-6-22","2,619.7","2,603.6","2,658.8","2,602.9","","-1.12%"
"2022-6-21","2,649.4","2,638.5","2,685.0","2,633.6","","2.75%"
"2022-6-17","2,578.5","2,581.7","2,598.6","2,523.2","","0.46%"
"2022-6-16","2,566.9","2,648.2","2,655.1","2,537.7","","-6.24%"
"2022-6-15","2,737.5","2,726.1","2,780.6","2,674.0","","1.77%"
"2022-6-14","2,689.9","2,707.3","2,713.5","2,658.4","","0.63%"
"2022-6-13","2,673.0","2,742.1","2,765.4","2,665.6","","-5.61%"
"2022-6-10","2,832.0","2,894.7","2,911.8","2,828.5","","-3.60%"
"2022-6-9","2,937.8","2,995.8","3,047.7","2,937.4","","-2.69%"
"2022-6-8","3,019.1","3,069.8","3,082.4","3,000.5","","-2.39%"
"2022-6-7","3,093.0","3,025.9","3,098.7","3,008.0","","0.99%"
"2022-6-6","3,062.7","3,121.9","3,132.4","3,047.2","","0.00%"
"2022-6-3","3,062.6","3,080.5","3,103.4","3,047.9","","-3.02%"
"2022-6-2","3,158.0","3,042.0","3,158.6","3,037.0","","3.57%"
"2022-6-1","3,049.0","3,117.3","3,130.1","3,011.2","","-1.60%"
"2022-5-31","3,098.7","3,110.1","3,126.9","3,052.7","","-0.53%"
"2022-5-27","3,115.4","3,048.1","3,120.9","3,046.7","","4.03%"
"2022-5-26","2,994.6","2,850.0","3,006.2","2,848.5","","3.87%"
"2022-5-25","2,882.9","2,812.1","2,905.9","2,809.7","","1.98%"
"2022-5-24","2,827.0","2,853.7","2,863.5","2,797.9","","-2.46%"
"2022-5-23","2,898.4","2,861.3","2,904.2","2,844.1","","0.55%"
"2022-5-20","2,882.7","2,937.7","2,939.5","2,758.7","","-0.27%"
"2022-5-19","2,890.3","2,901.1","2,960.1","2,867.1","","-0.61%"
"2022-5-18","2,908.0","3,012.0","3,054.8","2,897.9","","-5.17%"
"2022-5-17","3,066.5","3,007.5","3,071.6","2,990.3","","5.02%"
"2022-5-16","2,920.1","2,929.9","2,967.8","2,912.2","","-1.69%"
"2022-5-13","2,970.4","2,880.0","2,988.3","2,863.4","","5.06%"
"2022-5-12","2,827.2","2,781.8","2,851.8","2,754.7","","0.54%"
"2022-5-11","2,811.9","2,872.9","2,937.4","2,807.0","","-3.04%"
"2022-5-10","2,900.1","2,918.6","2,948.6","2,834.9","","2.51%"
"2022-5-9","2,829.1","2,918.4","2,949.9","2,817.2","","-5.13%"
"2022-5-6","2,982.1","2,990.5","3,044.8","2,926.1","","-0.78%"
"2022-5-5","3,005.5","3,103.6","3,105.5","2,965.7","","-5.00%"
"2022-5-4","3,163.8","3,071.2","3,166.7","2,974.7","","3.90%"
"2022-5-3","3,044.9","3,012.2","3,067.4","2,994.9","","0.75%"
"2022-5-2","3,022.2","2,936.0","3,024.8","2,905.4","","3.51%"
"2022-4-29","2,919.7","3,006.5","3,065.7","2,916.1","","-4.47%"
"2022-4-28","3,056.4","2,968.5","3,087.0","2,919.5","","5.58%"
"2022-4-27","2,894.9","2,879.8","2,964.5","2,875.4","","-0.49%"
"2022-4-26","2,909.1","3,006.9","3,006.9","2,908.1","","-4.38%"
"2022-4-25","3,042.4","2,964.6","3,045.7","2,964.6","","1.76%"
"2022-4-22","2,989.8","3,054.6","3,069.5","2,988.4","","-2.25%"
"2022-4-21","3,058.7","3,185.8","3,216.8","3,046.7","","-2.66%"
"2022-4-20","3,142.2","3,205.7","3,227.2","3,135.4","","-0.35%"
"2022-4-19","3,153.2","3,073.3","3,157.5","3,057.4","","2.21%"
"2022-4-18","3,085.2","3,018.0","3,110.0","3,018.0","","1.88%"
"2022-4-14","3,028.2","3,131.4","3,132.6","3,026.8","","-2.92%"
"2022-4-13","3,119.3","3,065.3","3,136.6","3,053.6","","2.36%"
"2022-4-12","3,047.5","3,124.3","3,145.8","3,035.9","","-0.25%"
"2022-4-11","3,055.1","3,068.0","3,099.4","3,052.1","","-2.09%"
"2022-4-8","3,120.2","3,164.9","3,173.5","3,116.7","","-2.42%"
"2022-4-7","3,197.4","3,188.9","3,226.8","3,134.4","","0.11%"
"2022-4-6","3,194.0","3,198.0","3,246.9","3,165.0","","-2.32%"
"2022-4-5","3,269.8","3,396.4","3,400.6","3,264.4","","-4.53%"
"2022-4-4","3,424.9","3,380.6","3,428.7","3,368.3","","1.73%"
"2022-4-1","3,366.6","3,454.1","3,455.8","3,317.9","","-1.82%"
"2022-3-31","3,429.0","3,503.7","3,523.7","3,427.5","","-2.27%"
"2022-3-30","3,508.6","3,605.3","3,611.2","3,493.7","","-3.23%"
"2022-3-29","3,625.6","3,601.4","3,633.1","3,557.7","","2.21%"
"2022-3-28","3,547.2","3,501.8","3,548.5","3,450.9","","0.62%"
"2022-3-25","3,525.3","3,526.0","3,535.4","3,467.0","","-0.21%"
"2022-3-24","3,532.7","3,398.0","3,533.6","3,384.3","","5.13%"
"2022-3-23","3,360.3","3,411.7","3,457.2","3,359.4","","-2.48%"
"2022-3-22","3,445.9","3,421.9","3,485.2","3,417.1","","0.66%"
"2022-3-21","3,423.2","3,413.7","3,450.5","3,365.2","","-0.26%"
"2022-3-18","3,432.3","3,338.0","3,443.7","3,324.7","","2.01%"
"2022-3-17","3,364.5","3,298.5","3,365.1","3,280.7","","0.73%"
"2022-3-16","3,340.1","3,233.0","3,340.9","3,202.4","","5.03%"
"2022-3-15","3,180.2","3,073.8","3,186.6","3,057.8","","4.36%"
"2022-3-14","3,047.5","3,140.2","3,150.0","3,030.1","","-3.07%"
"2022-3-11","3,144.1","3,259.7","3,266.3","3,139.6","","-2.08%"
"2022-3-10","3,211.1","3,222.3","3,223.3","3,151.6","","-2.17%"
"2022-3-9","3,282.2","3,261.2","3,303.6","3,223.4","","3.97%"
"2022-3-8","3,156.9","3,110.2","3,268.5","3,067.5","","1.87%"
"2022-3-7","3,098.9","3,273.1","3,285.7","3,097.8","","-4.91%"
"2022-3-4","3,258.9","3,314.9","3,337.7","3,220.4","","-2.42%"
"2022-3-3","3,339.8","3,424.0","3,425.6","3,322.7","","-2.24%"
"2022-3-2","3,416.2","3,335.6","3,436.1","3,330.6","","3.37%"
"2022-3-1","3,304.8","3,419.5","3,435.1","3,274.3","","-3.64%"
"2022-2-28","3,429.5","3,415.4","3,460.8","3,364.1","","-0.67%"
"2022-2-25","3,452.7","3,391.0","3,454.9","3,351.9","","1.57%"
"2022-2-24","3,399.2","3,156.8","3,404.2","3,152.7","","3.70%"
"2022-2-23","3,277.8","3,402.8","3,430.1","3,273.1","","-2.33%"
"2022-2-22","3,356.1","3,347.2","3,436.3","3,307.3","","-0.83%"
"2022-2-18","3,384.3","3,429.4","3,432.4","3,336.0","","-1.12%"
"2022-2-17","3,422.6","3,509.1","3,512.0","3,420.9","","-3.74%"
"2022-2-16","3,555.7","3,511.2","3,567.0","3,480.9","","0.03%"
"2022-2-15","3,554.5","3,439.1","3,559.8","3,433.0","","5.47%"
"2022-2-14","3,370.2","3,376.1","3,433.1","3,324.6","","0.15%"
"2022-2-11","3,365.2","3,552.7","3,568.8","3,341.8","","-4.83%"
"2022-2-10","3,536.1","3,569.1","3,674.4","3,520.5","","-3.22%"
"2022-2-9","3,653.7","3,590.7","3,655.3","3,543.7","","3.35%"
"2022-2-8","3,535.1","3,443.2","3,545.1","3,433.8","","2.40%"
"2022-2-7","3,452.3","3,470.5","3,507.5","3,440.3","","-0.02%"
"2022-2-4","3,453.1","3,420.4","3,481.7","3,374.5","","0.60%"
"2022-2-3","3,432.5","3,510.2","3,559.2","3,425.2","","-4.58%"
"2022-2-2","3,597.2","3,578.4","3,601.2","3,527.0","","2.46%"
"2022-2-1","3,510.9","3,504.7","3,515.5","3,422.4","","0.79%"
"2022-1-31","3,483.2","3,332.1","3,484.7","3,304.9","","5.44%"
"2022-1-28","3,303.4","3,237.5","3,304.2","3,147.5","","1.83%"
"2022-1-27","3,244.0","3,422.9","3,422.9","3,236.2","","-4.78%"
"2022-1-26","3,407.0","3,447.3","3,540.5","3,357.1","","1.68%"
"2022-1-25","3,350.9","3,387.9","3,432.2","3,335.7","","-3.71%"
"2022-1-24","3,479.9","3,363.4","3,483.5","3,257.5","","1.31%"
"2022-1-21","3,434.8","3,466.2","3,567.1","3,429.9","","-1.72%"
"2022-1-20","3,494.8","3,638.2","3,666.6","3,493.1","","-3.25%"
"2022-1-19","3,612.2","3,763.3","3,777.9","3,610.5","","-3.09%"
"2022-1-18","3,727.2","3,840.8","3,840.9","3,720.2","","-4.44%"
"2022-1-14","3,900.6","3,783.1","3,903.0","3,783.1","","2.33%"
"2022-1-13","3,811.8","3,971.2","3,992.2","3,801.4","","-2.29%"
"2022-1-12","3,901.2","3,915.6","3,938.0","3,866.2","","0.66%"
"2022-1-11","3,875.4","3,785.6","3,879.0","3,767.8","","1.84%"
"2022-1-10","3,805.4","3,738.2","3,810.3","3,676.8","","0.24%"
"2022-1-7","3,796.3","3,912.2","3,917.8","3,786.4","","-2.88%"
"2022-1-6","3,909.0","3,872.4","3,927.0","3,839.1","","0.75%"
"2022-1-5","3,879.9","3,988.6","4,020.5","3,876.8","","-3.22%"
"2022-1-4","4,009.0","4,045.4","4,068.1","3,918.4","","-0.45%"
"2022-1-3","4,027.2","3,974.3","4,027.9","3,961.3","","2.05%"
"2021-12-31","3,946.2","3,960.5","3,987.5","3,944.8","","-0.15%"
"2021-12-30","3,952.0","3,996.4","4,008.7","3,945.8","","-1.18%"
"2021-12-29","3,999.4","3,995.5","4,024.0","3,979.2","","0.18%"
"2021-12-28","3,992.2","4,052.8","4,055.0","3,977.7","","-1.17%"
"2021-12-27","4,039.5","3,946.0","4,040.6","3,946.0","","2.72%"
"2021-12-23","3,932.4","3,906.8","3,955.5","3,906.8","","1.04%"
